0 31 11038 3
0 31 11039 3
0 31 11040 3
0 31 11148 3
0 31 11149 3
0 31 11150 3
0 31 11151 3
0 31 11152 3
0 31 11153 3
0 31 11154 3
0 31 11155 3
0 31 11156 3
0 31 11268 3
0 31 11269 3
0 31 11270 3
0 31 11271 3
0 31 11272 3
0 31 11273 3
0 31 11274 3
0 31 11275 3
0 31 11276 3
0 31 11277 3
0 31 11278 3
0 31 11390 3
0 31 11391 3
0 31 11392 3
0 31 11393 3
0 31 11394 3
0 31 11395 3
0 31 11396 3
0 31 11397 3
0 31 11398 3
0 31 11399 3
0 31 11400 3
0 31 11401 3
0 31 11402 3
0 31 11517 3
0 31 11518 3
0 31 11519 3
0 31 11520 3
0 31 11521 3
0 31 11522 3
0 31 11523 3
0 31 11524 3
0 31 11525 3
0 31 11526 3
0 31 11527 3
0 31 11528 3
0 31 11529 3
0 31 11530 3
0 31 11531 3
0 31 11532 3
0 31 11533 3
0 31 11534 3
0 31 11644 3
0 31 11645 3
0 31 11646 3
0 31 11647 3
0 31 11648 3
0 31 11649 3
0 31 11650 3
0 31 11651 3
0 31 11652 3
0 31 11653 3
0 31 11654 3
0 31 11655 3
0 31 11656 3
0 31 11657 3
0 31 11658 3
0 31 11659 3
0 31 11660 3
0 31 11661 3
0 31 11662 3
0 31 11773 3
0 31 11774 3
0 31 11775 3
0 31 11776 3
0 31 11777 3
0 31 11778 3
0 31 11779 3
0 31 11780 3
0 31 11781 3
0 31 11782 3
0 31 11783 3
0 31 11784 3
0 31 11785 3
0 31 11786 3
0 31 11787 3
0 31 11788 3
0 31 11789 3
0 31 11790 3
0 31 11791 3
0 31 11792 3
0 31 11793 3
0 31 11902 3
0 31 11903 3
0 31 11904 3
0 31 11905 3
0 31 11906 3
0 31 11907 3
0 31 11908 3
0 31 11909 3
0 31 11910 3
0 31 11911 3
0 31 11912 3
0 31 11913 3
0 31 11914 3
0 31 11915 3
0 31 11916 3
0 31 11917 3
0 31 11918 3
0 31 11919 3
0 31 11920 3
0 31 11921 3
0 31 11922 3
0 31 11923 3
0 31 11924 3
0 31 12026 3
0 31 12027 3
0 31 12028 3
0 31 12029 3
0 31 12030 3
0 31 12031 3
0 31 12032 3
0 31 12033 3
0 31 12034 3
0 31 12035 3
0 31 12036 3
0 31 12037 3
0 31 12038 3
0 31 12039 3
0 31 12040 3
0 31 12041 3
0 31 12042 3
0 31 12043 3
0 31 12044 3
0 31 12045 3
0 31 12046 3
0 31 12047 3
0 31 12048 3
0 31 12147 3
0 31 12148 3
0 31 12149 3
0 31 12150 3
0 31 12151 3
0 31 12152 3
0 31 12153 3
0 31 12154 3
0 31 12155 3
0 31 12156 3
0 31 12157 3
0 31 12158 3
0 31 12159 3
0 31 12160 3
0 31 12161 3
0 31 12162 3
0 31 12163 3
0 31 12164 3
0 31 12165 3
0 31 12166 3
0 31 12167 3
0 31 12168 3
0 31 12169 3
0 31 12170 3
0 31 12171 3
0 31 12270 3
0 31 12271 3
0 31 12272 3
0 31 12273 3
0 31 12274 3
0 31 12275 3
0 31 12276 3
0 31 12277 3
0 31 12278 3
0 31 12279 3
0 31 12280 3
0 31 12281 3
0 31 12282 3
0 31 12283 3
0 31 12284 3
0 31 12285 3
0 31 12286 3
0 31 12287 3
0 31 12288 3
0 31 12289 3
0 31 12290 3
0 31 12291 3
0 31 12292 3
0 31 12293 3
0 31 12294 3
0 31 12295 3
0 31 12296 3
0 31 12400 3
0 31 12401 3
0 31 12402 3
0 31 12403 3
0 31 12404 3
0 31 12405 3
0 31 12406 3
0 31 12407 3
0 31 12408 3
0 31 12409 3
0 31 12410 3
0 31 12411 3
0 31 12412 3
0 31 12413 3
0 31 12414 3
0 31 12415 3
0 31 12416 3
0 31 12417 3
0 31 12418 3
0 31 12419 3
0 31 12420 3
0 31 12421 3
0 31 12422 3
0 31 12423 3
0 31 12424 3
0 31 12425 3
0 31 12426 3
0 31 12427 3
0 31 12530 3
0 31 12531 3
0 31 12532 3
0 31 12533 3
0 31 12534 3
0 31 12535 3
0 31 12536 3
0 31 12537 3
0 31 12538 3
0 31 12539 3
0 31 12540 3
0 31 12541 3
0 31 12542 3
0 31 12543 3
0 31 12544 3
0 31 12545 3
0 31 12546 3
0 31 12547 3
0 31 12548 3
0 31 12549 3
0 31 12550 3
0 31 12551 3
0 31 12552 3
0 31 12553 3
0 31 12554 3
0 31 12555 3
0 31 12556 3
0 31 12557 3
0 31 12558 3
0 31 12559 3
0 31 12655 3
0 31 12656 3
0 31 12657 3
0 31 12658 3
0 31 12659 3
0 31 12660 3
0 31 12661 3
0 31 12662 3
0 31 12663 3
0 31 12664 3
0 31 12665 3
0 31 12666 3
0 31 12667 3
0 31 12669 3
0 31 12670 3
0 31 12671 3
0 31 12672 3
0 31 12673 3
0 31 12674 3
0 31 12675 3
0 31 12676 3
0 31 12677 3
0 31 12678 3
0 31 12679 3
0 31 12680 3
0 31 12681 3
0 31 12682 3
0 31 12770 3
0 31 12772 3
0 31 12773 3
0 31 12774 3
0 31 12775 3
0 31 12776 3
0 31 12777 3
0 31 12778 3
0 31 12779 3
0 31 12780 3
0 31 12781 3
0 31 12782 3
0 31 12783 3
0 31 12784 3
0 31 12785 3
